1e-06, 743.6, 0.7349838536060279
1e-06, 743, 0.08331539289558665
1e-05, 743, 0.08170075349838538
0.0001, 743, 0.07911733046286329
0.001, 743, 0.08062432723358451
1e-06, 3718, 0.033046286329386436
1e-05, 3718, 0.0356297093649085
0.0001, 3718, 0.03379978471474704
0.001, 3718, 0.03261571582346609
1e-06, 7436, 0.021959095801937566
1e-05, 7436, 0.021420882669537136
0.0001, 7436, 0.021528525296017224
0.001, 7436, 0.02292787944025834
